"s_fips","c_fips","county","state"
48,391,"REFUGIO COUNTY","TEXAS"
48,393,"ROBERTS COUNTY","TEXAS"
48,395,"ROBERTSON COUNTY","TEXAS"
48,397,"ROCKWALL COUNTY","TEXAS"
48,407,"SAN JACINTO COUNTY","TEXAS"
48,401,"RUSK COUNTY","TEXAS"
48,403,"SABINE COUNTY","TEXAS"
48,405,"SAN AUGUSTINE COUNTY","TEXAS"
48,415,"SCURRY COUNTY","TEXAS"
48,409,"SAN PATRICIO COUNTY","TEXAS"
48,411,"SAN SABA COUNTY","TEXAS"
48,413,"SCHLEICHER COUNTY","TEXAS"
48,423,"SMITH COUNTY","TEXAS"
48,417,"SHACKELFORD COUNTY","TEXAS"
48,419,"SHELBY COUNTY","TEXAS"
48,421,"SHERMAN COUNTY","TEXAS"
49,1,"BEAVER COUNTY","UTAH"
49,21,"IRON COUNTY","UTAH"
49,23,"JUAB COUNTY","UTAH"
49,25,"KANE COUNTY","UTAH"
49,27,"MILLARD COUNTY","UTAH"
49,3,"BOX ELDER COUNTY","UTAH"
49,5,"CACHE COUNTY","UTAH"
49,7,"CARBON COUNTY","UTAH"
49,9,"DAGGETT COUNTY","UTAH"
49,11,"DAVIS COUNTY","UTAH"
49,13,"DUCHESNE COUNTY","UTAH"
49,15,"EMERY COUNTY","UTAH"
49,17,"GARFIELD COUNTY","UTAH"
49,19,"GRAND COUNTY","UTAH"
49,47,"UINTAH COUNTY","UTAH"
49,49,"UTAH COUNTY","UTAH"
49,51,"WASATCH COUNTY","UTAH"
49,53,"WASHINGTON COUNTY","UTAH"
49,29,"MORGAN COUNTY","UTAH"
49,31,"PIUTE COUNTY","UTAH"
49,33,"RICH COUNTY","UTAH"
49,35,"SALT LAKE COUNTY","UTAH"
49,37,"SAN JUAN COUNTY","UTAH"
49,39,"SANPETE COUNTY","UTAH"
49,41,"SEVIER COUNTY","UTAH"
49,43,"SUMMIT COUNTY","UTAH"
49,45,"TOOELE COUNTY","UTAH"
49,55,"WAYNE COUNTY","UTAH"
49,57,"WEBER COUNTY","UTAH"
50,21,"RUTLAND COUNTY","VERMONT"
50,23,"WASHINGTON COUNTY","VERMONT"
50,17,"ORANGE COUNTY","VERMONT"
50,19,"ORLEANS COUNTY","VERMONT"
50,1,"ADDISON COUNTY","VERMONT"
50,3,"BENNINGTON COUNTY","VERMONT"
50,5,"CALEDONIA COUNTY","VERMONT"
50,7,"CHITTENDEN COUNTY","VERMONT"
50,9,"ESSEX COUNTY","VERMONT"
50,11,"FRANKLIN COUNTY","VERMONT"
50,13,"GRAND ISLE COUNTY","VERMONT"
50,15,"LAMOILLE COUNTY","VERMONT"
50,25,"WINDHAM COUNTY","VERMONT"
50,27,"WINDSOR COUNTY","VERMONT"
51,79,"GREENE COUNTY","VIRGINIA"
51,81,"GREENSVILLE COUNTY","VIRGINIA"
51,75,"GOOCHLAND COUNTY","VIRGINIA"
51,77,"GRAYSON COUNTY","VIRGINIA"
51,87,"HENRICO COUNTY","VIRGINIA"
51,89,"HENRY COUNTY","VIRGINIA"
51,91,"HIGHLAND COUNTY","VIRGINIA"
51,93,"ISLE OF WIGHT COUNTY","VIRGINIA"
51,95,"JAMES CITY COUNTY","VIRGINIA"
51,97,"KING AND QUEEN COUNTY","VIRGINIA"
51,99,"KING GEORGE COUNTY","VIRGINIA"
51,101,"KING WILLIAM COUNTY","VIRGINIA"
51,103,"LANCASTER COUNTY","VIRGINIA"
51,105,"LEE COUNTY","VIRGINIA"
51,107,"LOUDOUN COUNTY","VIRGINIA"
51,109,"LOUISA COUNTY","VIRGINIA"
51,111,"LUNENBURG COUNTY","VIRGINIA"
51,113,"MADISON COUNTY","VIRGINIA"
51,115,"MATHEWS COUNTY","VIRGINIA"
51,117,"MECKLENBURG COUNTY","VIRGINIA"
51,119,"MIDDLESEX COUNTY","VIRGINIA"
51,121,"MONTGOMERY COUNTY","VIRGINIA"
51,125,"NELSON COUNTY","VIRGINIA"
51,127,"NEW KENT COUNTY","VIRGINIA"
51,131,"NORTHAMPTON COUNTY","VIRGINIA"
51,133,"NORTHUMBERLAND COUNTY","VIRGINIA"
51,135,"NOTTOWAY COUNTY","VIRGINIA"
51,137,"ORANGE COUNTY","VIRGINIA"
51,139,"PAGE COUNTY","VIRGINIA"
51,141,"PATRICK COUNTY","VIRGINIA"
51,143,"PITTSYLVANIA COUNTY","VIRGINIA"
51,145,"POWHATAN COUNTY","VIRGINIA"
51,147,"PRINCE EDWARD COUNTY","VIRGINIA"
51,149,"PRINCE GEORGE COUNTY","VIRGINIA"
51,153,"PRINCE WILLIAM COUNTY","VIRGINIA"
51,155,"PULASKI COUNTY","VIRGINIA"
51,157,"RAPPAHANNOCK COUNTY","VIRGINIA"
51,159,"RICHMOND COUNTY","VIRGINIA"
51,161,"ROANOKE COUNTY","VIRGINIA"
51,163,"ROCKBRIDGE COUNTY","VIRGINIA"
51,165,"ROCKINGHAM COUNTY","VIRGINIA"
51,167,"RUSSELL COUNTY","VIRGINIA"
51,83,"HALIFAX COUNTY","VIRGINIA"
51,85,"HANOVER COUNTY","VIRGINIA"
51,740,"PORTSMOUTH CITY","VIRGINIA"
51,750,"RADFORD CITY","VIRGINIA"
51,760,"RICHMOND CITY","VIRGINIA"
51,770,"ROANOKE CITY","VIRGINIA"
51,775,"SALEM CITY","VIRGINIA"
51,790,"STAUNTON CITY","VIRGINIA"
51,800,"SUFFOLK CITY","VIRGINIA"
51,810,"VIRGINIA BEACH CITY","VIRGINIA"
51,820,"WAYNESBORO CITY","VIRGINIA"
51,830,"WILLIAMSBURG CITY","VIRGINIA"
51,840,"WINCHESTER CITY","VIRGINIA"
51,23,"BOTETOURT COUNTY","VIRGINIA"
51,25,"BRUNSWICK COUNTY","VIRGINIA"
51,27,"BUCHANAN COUNTY","VIRGINIA"
51,29,"BUCKINGHAM COUNTY","VIRGINIA"
51,31,"CAMPBELL COUNTY","VIRGINIA"
51,33,"CAROLINE COUNTY","VIRGINIA"
51,35,"CARROLL COUNTY","VIRGINIA"
51,36,"CHARLES CITY COUNTY","VIRGINIA"
51,37,"CHARLOTTE COUNTY","VIRGINIA"
51,41,"CHESTERFIELD COUNTY","VIRGINIA"
51,43,"CLARKE COUNTY","VIRGINIA"
51,45,"CRAIG COUNTY","VIRGINIA"
51,47,"CULPEPER COUNTY","VIRGINIA"
51,49,"CUMBERLAND COUNTY","VIRGINIA"
51,51,"DICKENSON COUNTY","VIRGINIA"
51,53,"DINWIDDIE COUNTY","VIRGINIA"
51,57,"ESSEX COUNTY","VIRGINIA"
51,59,"FAIRFAX COUNTY","VIRGINIA"
51,61,"FAUQUIER COUNTY","VIRGINIA"
51,63,"FLOYD COUNTY","VIRGINIA"
51,65,"FLUVANNA COUNTY","VIRGINIA"
51,67,"FRANKLIN COUNTY","VIRGINIA"
51,69,"FREDERICK COUNTY","VIRGINIA"
51,71,"GILES COUNTY","VIRGINIA"
51,73,"GLOUCESTER COUNTY","VIRGINIA"
51,700,"NEWPORT NEWS CITY","VIRGINIA"
51,710,"NORFOLK CITY","VIRGINIA"
51,720,"NORTON CITY","VIRGINIA"
51,169,"SCOTT COUNTY","VIRGINIA"
51,171,"SHENANDOAH COUNTY","VIRGINIA"
51,173,"SMYTH COUNTY","VIRGINIA"
51,175,"SOUTHAMPTON COUNTY","VIRGINIA"
51,177,"SPOTSYLVANIA COUNTY","VIRGINIA"
51,179,"STAFFORD COUNTY","VIRGINIA"
51,181,"SURRY COUNTY","VIRGINIA"
51,183,"SUSSEX COUNTY","VIRGINIA"
51,185,"TAZEWELL COUNTY","VIRGINIA"
51,187,"WARREN COUNTY","VIRGINIA"
51,191,"WASHINGTON COUNTY","VIRGINIA"
51,193,"WESTMORELAND COUNTY","VIRGINIA"
51,195,"WISE COUNTY","VIRGINIA"
51,197,"WYTHE COUNTY","VIRGINIA"
51,199,"YORK COUNTY","VIRGINIA"
51,510,"ALEXANDRIA CITY","VIRGINIA"
51,520,"BRISTOL CITY","VIRGINIA"
51,530,"BUENA VISTA CITY","VIRGINIA"
51,540,"CHARLOTTESVILLE CITY","VIRGINIA"
51,550,"CHESAPEAKE CITY","VIRGINIA"
51,570,"COLONIAL HEIGHTS CITY","VIRGINIA"
51,580,"COVINGTON CITY","VIRGINIA"
51,590,"DANVILLE CITY","VIRGINIA"
51,595,"EMPORIA CITY","VIRGINIA"
51,600,"FAIRFAX CITY","VIRGINIA"
51,610,"FALLS CHURCH CITY","VIRGINIA"
51,620,"FRANKLIN CITY","VIRGINIA"
51,630,"FREDERICKSBURG CITY","VIRGINIA"
51,640,"GALAX CITY","VIRGINIA"
51,650,"HAMPTON CITY","VIRGINIA"
51,660,"HARRISONBURG CITY","VIRGINIA"
51,670,"HOPEWELL CITY","VIRGINIA"
51,678,"LEXINGTON CITY","VIRGINIA"
51,680,"LYNCHBURG CITY","VIRGINIA"
51,683,"MANASSAS CITY","VIRGINIA"
51,685,"MANASSAS PARK CITY","VIRGINIA"
51,690,"MARTINSVILLE CITY","VIRGINIA"
51,17,"BATH COUNTY","VIRGINIA"
51,19,"BEDFORD COUNTY","VIRGINIA"
51,21,"BLAND COUNTY","VIRGINIA"
51,730,"PETERSBURG CITY","VIRGINIA"
51,735,"POQUOSON CITY","VIRGINIA"
51,1,"ACCOMACK COUNTY","VIRGINIA"
51,3,"ALBEMARLE COUNTY","VIRGINIA"
51,5,"ALLEGHANY COUNTY","VIRGINIA"
51,7,"AMELIA COUNTY","VIRGINIA"
51,9,"AMHERST COUNTY","VIRGINIA"
51,11,"APPOMATTOX COUNTY","VIRGINIA"
51,13,"ARLINGTON COUNTY","VIRGINIA"
51,15,"AUGUSTA COUNTY","VIRGINIA"
53,51,"PEND OREILLE COUNTY","WASHINGTON"
53,53,"PIERCE COUNTY","WASHINGTON"
53,55,"SAN JUAN COUNTY","WASHINGTON"
53,1,"ADAMS COUNTY","WASHINGTON"
53,3,"ASOTIN COUNTY","WASHINGTON"
53,5,"BENTON COUNTY","WASHINGTON"
53,7,"CHELAN COUNTY","WASHINGTON"
53,9,"CLALLAM COUNTY","WASHINGTON"
53,11,"CLARK COUNTY","WASHINGTON"
53,13,"COLUMBIA COUNTY","WASHINGTON"
53,15,"COWLITZ COUNTY","WASHINGTON"
53,17,"DOUGLAS COUNTY","WASHINGTON"
53,19,"FERRY COUNTY","WASHINGTON"
53,21,"FRANKLIN COUNTY","WASHINGTON"
53,23,"GARFIELD COUNTY","WASHINGTON"
53,25,"GRANT COUNTY","WASHINGTON"
53,27,"GRAYS HARBOR COUNTY","WASHINGTON"
53,29,"ISLAND COUNTY","WASHINGTON"
53,31,"JEFFERSON COUNTY","WASHINGTON"
53,33,"KING COUNTY","WASHINGTON"
53,35,"KITSAP COUNTY","WASHINGTON"
53,37,"KITTITAS COUNTY","WASHINGTON"
53,39,"KLICKITAT COUNTY","WASHINGTON"
53,41,"LEWIS COUNTY","WASHINGTON"
53,43,"LINCOLN COUNTY","WASHINGTON"
53,45,"MASON COUNTY","WASHINGTON"
53,47,"OKANOGAN COUNTY","WASHINGTON"
53,49,"PACIFIC COUNTY","WASHINGTON"
53,61,"SNOHOMISH COUNTY","WASHINGTON"
53,63,"SPOKANE COUNTY","WASHINGTON"
53,57,"SKAGIT COUNTY","WASHINGTON"
53,59,"SKAMANIA COUNTY","WASHINGTON"
53,69,"WAHKIAKUM COUNTY","WASHINGTON"
53,71,"WALLA WALLA COUNTY","WASHINGTON"
53,65,"STEVENS COUNTY","WASHINGTON"
53,67,"THURSTON COUNTY","WASHINGTON"
53,77,"YAKIMA COUNTY","WASHINGTON"
53,73,"WHATCOM COUNTY","WASHINGTON"
53,75,"WHITMAN COUNTY","WASHINGTON"
54,57,"MINERAL COUNTY","WEST VIRGINIA"
54,55,"MERCER COUNTY","WEST VIRGINIA"
54,1,"BARBOUR COUNTY","WEST VIRGINIA"
54,3,"BERKELEY COUNTY","WEST VIRGINIA"
54,5,"BOONE COUNTY","WEST VIRGINIA"
54,7,"BRAXTON COUNTY","WEST VIRGINIA"
54,9,"BROOKE COUNTY","WEST VIRGINIA"
54,11,"CABELL COUNTY","WEST VIRGINIA"
54,13,"CALHOUN COUNTY","WEST VIRGINIA"
54,15,"CLAY COUNTY","WEST VIRGINIA"
54,17,"DODDRIDGE COUNTY","WEST VIRGINIA"
54,19,"FAYETTE COUNTY","WEST VIRGINIA"
54,21,"GILMER COUNTY","WEST VIRGINIA"
54,23,"GRANT COUNTY","WEST VIRGINIA"
54,25,"GREENBRIER COUNTY","WEST VIRGINIA"
54,27,"HAMPSHIRE COUNTY","WEST VIRGINIA"
54,29,"HANCOCK COUNTY","WEST VIRGINIA"
54,31,"HARDY COUNTY","WEST VIRGINIA"
54,33,"HARRISON COUNTY","WEST VIRGINIA"
54,35,"JACKSON COUNTY","WEST VIRGINIA"
54,37,"JEFFERSON COUNTY","WEST VIRGINIA"
54,39,"KANAWHA COUNTY","WEST VIRGINIA"
54,41,"LEWIS COUNTY","WEST VIRGINIA"
54,43,"LINCOLN COUNTY","WEST VIRGINIA"
54,45,"LOGAN COUNTY","WEST VIRGINIA"
54,47,"MCDOWELL COUNTY","WEST VIRGINIA"
54,49,"MARION COUNTY","WEST VIRGINIA"
54,51,"MARSHALL COUNTY","WEST VIRGINIA"
54,53,"MASON COUNTY","WEST VIRGINIA"
54,79,"PUTNAM COUNTY","WEST VIRGINIA"
54,81,"RALEIGH COUNTY","WEST VIRGINIA"
54,83,"RANDOLPH COUNTY","WEST VIRGINIA"
54,59,"MINGO COUNTY","WEST VIRGINIA"
54,61,"MONONGALIA COUNTY","WEST VIRGINIA"
54,63,"MONROE COUNTY","WEST VIRGINIA"
54,65,"MORGAN COUNTY","WEST VIRGINIA"
54,67,"NICHOLAS COUNTY","WEST VIRGINIA"
54,69,"OHIO COUNTY","WEST VIRGINIA"
54,71,"PENDLETON COUNTY","WEST VIRGINIA"
54,73,"PLEASANTS COUNTY","WEST VIRGINIA"
54,75,"POCAHONTAS COUNTY","WEST VIRGINIA"
54,77,"PRESTON COUNTY","WEST VIRGINIA"
54,105,"WIRT COUNTY","WEST VIRGINIA"
54,107,"WOOD COUNTY","WEST VIRGINIA"
54,109,"WYOMING COUNTY","WEST VIRGINIA"
54,85,"RITCHIE COUNTY","WEST VIRGINIA"
54,87,"ROANE COUNTY","WEST VIRGINIA"
54,89,"SUMMERS COUNTY","WEST VIRGINIA"
54,91,"TAYLOR COUNTY","WEST VIRGINIA"
54,93,"TUCKER COUNTY","WEST VIRGINIA"
54,95,"TYLER COUNTY","WEST VIRGINIA"
54,97,"UPSHUR COUNTY","WEST VIRGINIA"
54,99,"WAYNE COUNTY","WEST VIRGINIA"
54,101,"WEBSTER COUNTY","WEST VIRGINIA"
54,103,"WETZEL COUNTY","WEST VIRGINIA"
55,103,"RICHLAND COUNTY","WISCONSIN"
55,105,"ROCK COUNTY","WISCONSIN"
55,107,"RUSK COUNTY","WISCONSIN"
55,1,"ADAMS COUNTY","WISCONSIN"
55,3,"ASHLAND COUNTY","WISCONSIN"
55,5,"BARRON COUNTY","WISCONSIN"
55,7,"BAYFIELD COUNTY","WISCONSIN"
55,9,"BROWN COUNTY","WISCONSIN"
55,11,"BUFFALO COUNTY","WISCONSIN"
55,13,"BURNETT COUNTY","WISCONSIN"
55,15,"CALUMET COUNTY","WISCONSIN"
55,17,"CHIPPEWA COUNTY","WISCONSIN"
55,19,"CLARK COUNTY","WISCONSIN"
55,21,"COLUMBIA COUNTY","WISCONSIN"
55,23,"CRAWFORD COUNTY","WISCONSIN"
55,25,"DANE COUNTY","WISCONSIN"
55,27,"DODGE COUNTY","WISCONSIN"
55,109,"ST. CROIX COUNTY","WISCONSIN"
55,111,"SAUK COUNTY","WISCONSIN"
55,113,"SAWYER COUNTY","WISCONSIN"
55,115,"SHAWANO COUNTY","WISCONSIN"
55,117,"SHEBOYGAN COUNTY","WISCONSIN"
55,119,"TAYLOR COUNTY","WISCONSIN"
55,121,"TREMPEALEAU COUNTY","WISCONSIN"
55,123,"VERNON COUNTY","WISCONSIN"
55,125,"VILAS COUNTY","WISCONSIN"
55,127,"WALWORTH COUNTY","WISCONSIN"
55,129,"WASHBURN COUNTY","WISCONSIN"
55,131,"WASHINGTON COUNTY","WISCONSIN"
55,133,"WAUKESHA COUNTY","WISCONSIN"
55,135,"WAUPACA COUNTY","WISCONSIN"
55,137,"WAUSHARA COUNTY","WISCONSIN"
55,139,"WINNEBAGO COUNTY","WISCONSIN"
55,141,"WOOD COUNTY","WISCONSIN"
55,63,"LA CROSSE COUNTY","WISCONSIN"
55,65,"LAFAYETTE COUNTY","WISCONSIN"
55,67,"LANGLADE COUNTY","WISCONSIN"
55,69,"LINCOLN COUNTY","WISCONSIN"
55,71,"MANITOWOC COUNTY","WISCONSIN"
55,73,"MARATHON COUNTY","WISCONSIN"
55,75,"MARINETTE COUNTY","WISCONSIN"
55,77,"MARQUETTE COUNTY","WISCONSIN"
55,78,"MENOMINEE COUNTY","WISCONSIN"
55,79,"MILWAUKEE COUNTY","WISCONSIN"
55,81,"MONROE COUNTY","WISCONSIN"
55,83,"OCONTO COUNTY","WISCONSIN"
55,85,"ONEIDA COUNTY","WISCONSIN"
55,87,"OUTAGAMIE COUNTY","WISCONSIN"
55,89,"OZAUKEE COUNTY","WISCONSIN"
55,91,"PEPIN COUNTY","WISCONSIN"
55,93,"PIERCE COUNTY","WISCONSIN"
55,95,"POLK COUNTY","WISCONSIN"
55,97,"PORTAGE COUNTY","WISCONSIN"
55,99,"PRICE COUNTY","WISCONSIN"
55,101,"RACINE COUNTY","WISCONSIN"
55,51,"IRON COUNTY","WISCONSIN"
55,53,"JACKSON COUNTY","WISCONSIN"
55,29,"DOOR COUNTY","WISCONSIN"
55,31,"DOUGLAS COUNTY","WISCONSIN"
55,33,"DUNN COUNTY","WISCONSIN"
55,35,"EAU CLAIRE COUNTY","WISCONSIN"
55,37,"FLORENCE COUNTY","WISCONSIN"
55,39,"FOND DU LAC COUNTY","WISCONSIN"
55,41,"FOREST COUNTY","WISCONSIN"
55,43,"GRANT COUNTY","WISCONSIN"
55,45,"GREEN COUNTY","WISCONSIN"
55,47,"GREEN LAKE COUNTY","WISCONSIN"
55,49,"IOWA COUNTY","WISCONSIN"
55,59,"KENOSHA COUNTY","WISCONSIN"
55,61,"KEWAUNEE COUNTY","WISCONSIN"
55,55,"JEFFERSON COUNTY","WISCONSIN"
55,57,"JUNEAU COUNTY","WISCONSIN"
56,43,"WASHAKIE COUNTY","WYOMING"
56,45,"WESTON COUNTY","WYOMING"
56,1,"ALBANY COUNTY","WYOMING"
56,3,"BIG HORN COUNTY","WYOMING"
56,5,"CAMPBELL COUNTY","WYOMING"
56,7,"CARBON COUNTY","WYOMING"
56,9,"CONVERSE COUNTY","WYOMING"
56,11,"CROOK COUNTY","WYOMING"
56,13,"FREMONT COUNTY","WYOMING"
56,15,"GOSHEN COUNTY","WYOMING"
56,17,"HOT SPRINGS COUNTY","WYOMING"
56,19,"JOHNSON COUNTY","WYOMING"
56,21,"LARAMIE COUNTY","WYOMING"
56,23,"LINCOLN COUNTY","WYOMING"
56,25,"NATRONA COUNTY","WYOMING"
56,27,"NIOBRARA COUNTY","WYOMING"
56,29,"PARK COUNTY","WYOMING"
56,31,"PLATTE COUNTY","WYOMING"
56,33,"SHERIDAN COUNTY","WYOMING"
56,35,"SUBLETTE COUNTY","WYOMING"
56,37,"SWEETWATER COUNTY","WYOMING"
56,39,"TETON COUNTY","WYOMING"
56,41,"UINTA COUNTY","WYOMING"
